,OBJECTID,FEATUREID,ZORDER,ANNOTATIONCLASSID,ADDRESS_,ADDRESS_ID,LAST_MOD,DRAW,PROP_CODE,CREATION_DATE,LAST_UPDATE_DATE,TEXT,SYMBOLID,STATUS,TEXTSTRING,FONTNAME,FONTSIZE,BOLD,ITALIC,UNDERLINE,VERTICALALIGNMENT,HORIZONTALALIGNMENT,XOFFSET,YOFFSET,ANGLE,FONTLEADING,WORDSPACING,CHARACTERWIDTH,CHARACTERSPACING,FLIPANGLE,OVERRIDE,SHAPE.AREA,SHAPE.LEN,SHAPE
556,534091,,,0,36916.0,42625.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:15:18,,0,0,312,Arial,5.0,0,0,0,2,0,0,0,-85.10244587,0,100,100,0,180,64,359.568037355447,77.37945698494269,"{'rings': [[[1250658.7690216154, 543951.0099736005], [1250674.2286736965, 543952.334826529], [1250676.207384929, 543929.2462921441], [1250660.74719733, 543927.9214392006], [1250658.7690216154, 543951.0099736005]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
557,644630,,,0,36916.0,42625.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:15:18,,0,0,1063,Arial,5.0,0,0,0,2,0,0,0,-28.3433574,0,100,100,0,180,64,479.40881803593606,92.8269930425371,"{'rings': [[[1250656.8347577602, 544526.910797283], [1250664.2012399286, 544540.5668500662], [1250691.3944621682, 544525.8981469721], [1250684.0279799849, 544512.2420941889], [1250656.8347577602, 544526.910797283]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
558,534080,,,0,36916.0,42625.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:15:18,,0,0,1071,Arial,5.0,0,0,0,2,0,0,0,-28.34335738,0,100,100,0,180,64,479.40881803593606,92.8269930425371,"{'rings': [[[1250694.3927853554, 544596.3815009892], [1250701.759267524, 544610.0375537574], [1250728.9524897635, 544595.3688506633], [1250721.5860075802, 544581.7127978802], [1250694.3927853554, 544596.3815009892]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
559,644437,,,0,36916.0,42625.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:15:18,,0,0,304,Arial,5.0,0,0,0,2,0,0,0,-85.10244587,0,100,100,0,180,64,359.568037355447,77.37945698494269,"{'rings': [[[1250738.827303037, 543958.371100679], [1250754.2869551182, 543959.6959536076], [1250756.2656663507, 543936.6074192077], [1250740.8054787517, 543935.2825662792], [1250738.827303037, 543958.371100679]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
560,644448,,,0,36916.0,42625.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:15:18,,0,0,1024,Arial,5.0,0,0,0,2,0,0,0,-84.08199646,0,100,100,0,180,64,479.423238626349,92.8279969287935,"{'rings': [[[1250835.268992111, 544201.9464364946], [1250850.7029396892, 544203.54654181], [1250853.8886915445, 544172.813595295], [1250838.4547439665, 544171.2140254974], [1250835.268992111, 544201.9464364946]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
561,644644,,,0,36916.0,42625.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:15:18,,0,0,1025,Arial,5.0,0,0,0,2,0,0,0,-83.02619652,0,100,100,0,180,64,479.41284774870803,92.8272532726403,"{'rings': [[[1250874.9454991817, 544303.2291403264], [1250890.346780613, 544305.1130661964], [1250894.0985670388, 544274.444380939], [1250878.6967501044, 544272.560455069], [1250874.9454991817, 544303.2291403264]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
562,534072,,,0,36916.0,42625.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:15:18,,0,0,1075,Arial,5.0,0,0,0,2,0,0,0,-28.34335741,0,100,100,0,180,64,479.40881803593606,92.8269930425371,"{'rings': [[[1250713.7798712999, 544632.2928338498], [1250721.1463534832, 544645.9488866329], [1250748.339575708, 544631.2801835239], [1250740.9730935395, 544617.6241307557], [1250713.7798712999, 544632.2928338498]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
563,45954,,,0,45954.0,56952.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:29:26,,0,0,637,Arial,8.64,0,0,0,2,0,0,0,44.23615375,0,100,100,0,180,223,1073.66535112846,133.711754284312,"{'rings': [[[1251369.0770854503, 542201.2128756195], [1251350.37170434, 542220.4232431054], [1251379.0616783649, 542248.3581473529], [1251397.7665239722, 542229.147779867], [1251369.0770854503, 542201.2128756195]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
564,45951,,,0,45951.0,56685.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:16:49,,0,0,631,Arial,8.64,0,0,0,2,0,0,0,41.05482343,0,100,100,0,180,223,1073.6492826057602,133.710746872299,"{'rings': [[[1251676.7294633985, 541876.4027418494], [1251659.119201228, 541896.6214755774], [1251689.3150307238, 541922.9209308177], [1251706.9247573912, 541902.7021970898], [1251676.7294633985, 541876.4027418494]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
565,45953,,,0,45953.0,56674.0,1899-12-30 00:00:00,YES,7,,,,0,0,613,Arial,8.64,0,0,0,2,0,0,0,43.85431546,0,100,100,0,180,64,1073.65827418199,133.711460482075,"{'rings': [[[1251774.821595788, 541768.390813306], [1251756.245272711, 541787.7254192233], [1251785.120533362, 541815.4686107188], [1251803.696856439, 541796.1340048015], [1251774.821595788, 541768.390813306]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
566,534100,,,0,36916.0,42625.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:15:18,,0,0,116,Arial,5.0,0,0,0,2,0,0,0,-74.6897132,0,100,100,0,180,64,359.566769825525,77.3792579856146,"{'rings': [[[1251039.1496135294, 543983.917628184], [1251054.1155249327, 543988.014818877], [1251060.2342676967, 543965.6642179191], [1251045.2683562785, 543961.5670272261], [1251039.1496135294, 543983.917628184]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
567,534093,,,0,36916.0,42625.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:15:18,,0,0,104,Arial,5.0,0,0,0,2,0,0,0,-74.68971321,0,100,100,0,180,64,359.566769825525,77.3792579856146,"{'rings': [[[1251148.524416238, 544017.2510135919], [1251163.4903276563, 544021.3482042849], [1251169.6090704054, 543998.997603327], [1251154.6431589872, 543994.900412634], [1251148.524416238, 544017.2510135919]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
568,534017,,,0,46436.0,56486.0,1899-12-30 00:00:00,YES,7,,2006-03-24 09:24:14,,0,0,3,Arial,5.0,0,0,0,2,0,0,0,-37.54403235,0,100,100,0,180,64,119.85610316719202,46.481666125655295,"{'rings': [[[1251256.0468881875, 544163.8196967691], [1251265.5018612444, 544176.1225145608], [1251271.6264946163, 544171.4153774381], [1251262.1715215594, 544159.1125596464], [1251256.0468881875, 544163.8196967691]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
569,54622,,,0,54622.0,71344.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:20:16,,0,0,610,Arial,10.0,0,0,0,2,0,0,0,44.99999999,0,100,100,0,180,64,1438.25614699992,154.75809130103502,"{'rings': [[[1252314.4892448038, 540896.2611212581], [1252292.545631826, 540918.204734236], [1252325.3172667325, 540950.9763691574], [1252347.2608797252, 540929.0327561647], [1252314.4892448038, 540896.2611212581]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
570,45955,,,0,45955.0,56670.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:41:58,,0,0,880,Arial,12.0,0,0,0,2,0,0,0,47.93548084,0,100,100,0,180,64,2071.07541995781,185.709081136266,"{'rings': [[[1251954.5956773758, 542794.0358304977], [1251926.9494132698, 542818.9847283065], [1251964.209697038, 542860.2731219083], [1251991.855961144, 542835.3236885965], [1251954.5956773758, 542794.0358304977]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
571,45957,,,0,45957.0,56819.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:39:06,,0,0,815,Arial,10.0,0,0,0,2,0,0,0,46.73560828,0,100,100,0,180,64,1438.2658585159302,154.758676898409,"{'rings': [[[1252251.154420197, 542756.4221098125], [1252228.5558778942, 542777.6909796], [1252260.3202175945, 542811.4404566437], [1252282.9182243943, 542790.1715868711], [1252251.154420197, 542756.4221098125]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
572,54625,,,0,54625.0,71388.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:09:48,,0,0,446,Arial,7.2,0,0,0,2,0,0,0,34.77783599,0,100,100,0,180,223,745.559436476753,111.42312146400401,"{'rings': [[[1253656.2284271717, 539515.679757148], [1253643.4832777232, 539534.0327723622], [1253670.890704155, 539553.0648148656], [1253683.6358536035, 539534.7139416933], [1253656.2284271717, 539515.679757148]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
573,54617,,,0,54617.0,71356.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:09:49,,0,0,481,Arial,8.64,0,0,0,2,0,0,0,44.19293187,0,100,100,0,180,223,1073.66239336746,133.71163074077901,"{'rings': [[[1253245.7178735584, 540208.9168178737], [1253227.0274867415, 540228.14164415], [1253255.7383456826, 540256.0545924604], [1253274.4287324995, 540236.830301702], [1253245.7178735584, 540208.9168178737]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
574,54587,,,0,54587.0,71380.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:08:32,,0,0,455,Arial,7.2,0,0,0,2,0,0,0,46.84756411,0,100,100,0,180,223,745.5818525426721,111.42500003417501,"{'rings': [[[1253816.75465554, 539599.0126851648], [1253800.4542520046, 539614.2945477664], [1253823.2766376883, 539638.6383187324], [1253839.5770412236, 539623.3564561307], [1253816.75465554, 539599.0126851648]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
575,54628,,,0,54628.0,71412.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:57:31,,0,0,430,Arial,7.2,0,0,0,2,0,0,0,43.31530368,0,100,100,0,180,223,745.6114889408,111.42657705424,"{'rings': [[[1253912.8836064935, 539254.3827729821], [1253897.5551544875, 539270.6408711821], [1253921.833057657, 539293.5328732431], [1253937.1615096778, 539277.2747750282], [1253912.8836064935, 539254.3827729821]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
576,705000,,,0,54632.0,71406.0,1999-11-23 00:00:00,YES,7,,2006-03-23 14:44:53,,0,0,4,Arial,7.0,0,0,0,2,0,0,0,-44.82194648,0,100,100,0,180,64,234.915384740088,65.0743239581264,"{'rings': [[[1254005.100653395, 538848.84229213], [1254020.4135756046, 538864.250535205], [1254028.0836922228, 538856.627543509], [1254012.7713055313, 538841.219300434], [1254005.100653395, 538848.84229213]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
577,54578,,,0,54578.0,71464.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:28:31,,0,0,307,Arial,7.2,0,0,0,2,0,0,0,41.11208919,0,100,100,0,180,223,745.5958335124141,111.425851879415,"{'rings': [[[1254665.5907126814, 538688.0397403687], [1254650.8984471262, 538704.8740478456], [1254676.03959319, 538726.8149832785], [1254690.7318587452, 538709.9806758016], [1254665.5907126814, 538688.0397403687]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
578,54648,,,0,54648.0,71567.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:56:29,,0,0,104,Arial,6.12,0,0,0,2,0,0,0,35.31121858,0,100,100,0,180,223,538.675783653611,94.7106632065286,"{'rings': [[[1255476.5720694214, 537581.6536658853], [1255465.5941045582, 537597.1513392031], [1255488.738867551, 537613.546528101], [1255499.7168324143, 537598.0488547832], [1255476.5720694214, 537581.6536658853]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
579,54639,,,0,54639.0,71534.0,1899-12-30 00:00:00,YES,7,,,,0,0,200,Arial,7.2,0,0,0,2,0,0,0,43.99493586,0,100,100,0,180,223,745.551822120537,111.42289736045501,"{'rings': [[[1255026.038533464, 538076.7973669618], [1255010.5194397122, 538092.8712495714], [1255034.5253035724, 538116.0481431931], [1255050.0443973094, 538099.9742605984], [1255026.038533464, 538076.7973669618]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
580,54515,,,0,54515.0,71517.0,1899-12-30 00:00:00,YES,7,,2006-02-28 13:19:13,,0,0,4,Arial,6.12,0,0,0,2,0,0,0,-48.18,0,100,100,0,180,64,179.569626458682,56.8931553063257,"{'rings': [[[1255455.931353435, 538236.3794903457], [1255470.083824426, 538249.0432422161], [1255476.3878538162, 538241.9959242791], [1255462.2353828251, 538229.3321724236], [1255455.931353435, 538236.3794903457]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
581,54502,,,0,54502.0,71601.0,1899-12-30 00:00:00,YES,7,,2006-02-28 13:18:46,,0,0,7,Arial,6.12,0,0,0,2,0,0,0,-47.49,0,100,100,0,180,64,179.584543163748,56.895597478112094,"{'rings': [[[1255598.4735333025, 538283.033163473], [1255612.473919332, 538295.8661366403], [1255618.8636303842, 538288.8959322125], [1255604.8632443696, 538276.0629590452], [1255598.4735333025, 538283.033163473]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
582,54511,,,0,54511.0,71493.0,1899-12-30 00:00:00,YES,7,,2006-02-28 13:18:40,,0,0,12,Arial,6.12,0,0,0,2,0,0,0,-43.49,0,100,100,0,180,64,359.14197380512303,75.8043492795689,"{'rings': [[[1255641.3443603963, 538414.171112135], [1255654.4172422588, 538427.9487257898], [1255668.1348787397, 538414.9358211011], [1255655.064138919, 538401.1560654044], [1255641.3443603963, 538414.171112135]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
583,54822,,,0,54822.0,72247.0,1899-12-30 00:00:00,YES,7,,2006-02-28 13:16:52,,0,0,18,Arial,6.12,0,0,0,2,0,0,0,-48.47,0,100,100,0,180,64,359.119743280348,75.8020036272171,"{'rings': [[[1255773.613307193, 538541.757555291], [1255787.8300394416, 538554.3506197631], [1255800.3674108237, 538540.1938646883], [1255786.1485365331, 538527.6029422581], [1255773.613307193, 538541.757555291]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
584,54553,,,0,54553.0,71479.0,1899-12-30 00:00:00,YES,7,,2006-02-28 13:15:03,,0,0,2,Arial,6.12,0,0,0,2,0,0,0,-51.71,0,100,100,0,180,64,179.583295134287,56.8955073584147,"{'rings': [[[1255010.7250757366, 538617.8792991638], [1255025.631545499, 538629.6476774961], [1255031.4900301546, 538622.2255022377], [1255016.5835604072, 538610.4571238905], [1255010.7250757366, 538617.8792991638]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
585,54530,,,0,54530.0,71461.0,1899-12-30 00:00:00,YES,7,,2006-02-28 13:14:04,,0,0,17,Arial,6.12,0,0,0,2,0,0,0,-52.94,0,100,100,0,180,64,359.11707057019703,75.8017173268739,"{'rings': [[[1255425.028114587, 538854.1400973201], [1255440.1830612123, 538865.5871693641], [1255451.5787242502, 538850.4964840114], [1255436.423777625, 538839.0515540093], [1255425.028114587, 538854.1400973201]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
586,54531,,,0,54531.0,71455.0,1899-12-30 00:00:00,YES,7,,2006-02-28 13:14:07,,0,0,19,Arial,6.12,0,0,0,2,0,0,0,-51.19,0,100,100,0,180,64,359.118967850279,75.8019176242617,"{'rings': [[[1255472.701399669, 538891.5251550376], [1255487.5007673204, 538903.428482011], [1255499.3526852876, 538888.6933756173], [1255484.5533176363, 538876.792190671], [1255472.701399669, 538891.5251550376]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
587,54839,,,0,54839.0,72343.0,1899-12-30 00:00:00,YES,7,,2006-02-28 10:47:06,,0,0,24,Arial,6.12,0,0,0,2,0,0,0,3.93706776,0,100,100,0,180,64,359.120408016628,75.8020714529264,"{'rings': [[[1256293.1698600948, 538091.3455802053], [1256291.8658920676, 538110.2924765497], [1256310.730319783, 538111.5910894573], [1256312.0342878103, 538092.6436576098], [1256293.1698600948, 538091.3455802053]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
588,54853,,,0,54853.0,72423.0,1899-12-30 00:00:00,YES,7,,2006-02-28 10:46:55,,0,0,21,Arial,6.12,0,0,0,2,0,0,0,8.36370271,0,100,100,0,180,64,359.132762275175,75.8033772990306,"{'rings': [[[1256302.509698391, 538006.6562041491], [1256299.746999815, 538025.4467314184], [1256318.4550584704, 538028.1971132457], [1256321.2177570462, 538009.4065859765], [1256302.509698391, 538006.6562041491]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
589,54883,,,0,54883.0,72452.0,1899-12-30 00:00:00,YES,7,,2006-02-28 10:43:25,,0,0,12,Arial,7.2,0,0,0,2,0,0,0,5.71035732,0,100,100,0,180,64,497.06179959130606,89.1797440532154,"{'rings': [[[1256479.326691106, 537887.486914739], [1256477.1037870944, 537909.7197033763], [1256499.2396483421, 537911.9329681993], [1256501.4625523537, 537889.7001795471], [1256479.326691106, 537887.486914739]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
590,661822,,,0,27145.0,25196.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:54:48,,0,0,19448,Arial,4.0,0,0,0,2,0,0,0,69.66144706,0,100,100,0,180,64,383.531173155387,86.6207900646016,"{'rings': [[[1243092.781342119, 549479.7278186232], [1243081.142021805, 549484.0418910533], [1243091.880613476, 549513.0130080879], [1243103.51993379, 549508.6989356577], [1243092.781342119, 549479.7278186232]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
591,27145,,,0,27145.0,25196.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:54:48,,0,0,19454,Arial,4.0,0,0,0,2,0,0,0,69.66144706,0,100,100,0,180,64,383.531173155387,86.6207900646016,"{'rings': [[[1243138.242968902, 549465.6942309588], [1243126.603648588, 549470.008303389], [1243137.342240274, 549498.9794204235], [1243148.981560573, 549494.6653479785], [1243138.242968902, 549465.6942309588]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
592,661705,,,0,,,,,7,,,,0,0,19443,Arial,4.5,0,0,0,2,0,0,0,56.68010547,0,100,100,0,180,64,485.40659612712807,97.44840210827431,"{'rings': [[[1243506.986918047, 549519.2575958073], [1243495.3181446642, 549526.9287834466], [1243514.4117708802, 549555.9743364453], [1243526.0810797662, 549548.3031487912], [1243506.986918047, 549519.2575958073]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
593,661719,,,0,34693.0,37684.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:09:11,,0,0,11809,Arial,4.5,0,0,0,2,0,0,0,57.95028316,0,100,100,0,180,64,485.41319932712105,97.448883764249,"{'rings': [[[1243541.191579014, 548995.1245703399], [1243529.3551908582, 549002.5349643826], [1243547.8003138602, 549031.9971445203], [1243559.636702031, 549024.5862149745], [1243541.191579014, 548995.1245703399]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
594,661718,,,0,34693.0,37684.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:09:11,,0,0,11805,Arial,4.5,0,0,0,2,0,0,0,57.95028316,0,100,100,0,180,64,485.41319932712105,97.448883764249,"{'rings': [[[1243567.5810000151, 548976.3742063493], [1243555.7446118444, 548983.784600392], [1243574.1897348613, 549013.2467805296], [1243586.026123032, 549005.8358509839], [1243567.5810000151, 548976.3742063493]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
595,661793,,,0,35598.0,39896.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:45:49,,0,0,19423,Arial,5.0,0,0,0,2,0,0,0,-33.59931916,0,100,100,0,180,64,599.2670622389641,108.27568145283601,"{'rings': [[[1243566.8666290343, 549389.8284610957], [1243575.453004092, 549402.7524710447], [1243607.6221897155, 549381.3802477419], [1243599.0352791548, 549368.456237793], [1243566.8666290343, 549389.8284610957]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
596,661784,,,0,35598.0,39896.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:45:49,,0,0,19408,Arial,5.0,0,0,0,2,0,0,0,57.23947363,0,100,100,0,180,64,599.2755429318061,108.27628203862301,"{'rings': [[[1243636.509767115, 549168.7301066965], [1243623.4615187198, 549177.1263755262], [1243644.3603507578, 549209.6050862074], [1243657.4091346562, 549201.2082818598], [1243636.509767115, 549168.7301066965]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
597,661773,,,0,35600.0,39958.0,1899-12-30 00:00:00,YES,7,,,,0,0,19340,Arial,5.0,0,0,0,2,0,0,0,-33.03389776,0,100,100,0,180,64,599.284538092676,108.27715951177501,"{'rings': [[[1243631.8636781722, 549042.2639514655], [1243640.3220662177, 549055.2725720704], [1243672.7006364465, 549034.218441993], [1243664.242248401, 549021.2098213881], [1243631.8636781722, 549042.2639514655]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
598,661897,,,0,35598.0,39896.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:45:49,,0,0,11716,Arial,4.8,0,0,0,2,0,0,0,-33.59931917,0,100,100,0,180,64,552.2933175803621,103.945462440571,"{'rings': [[[1243655.747445628, 549468.4017719477], [1243663.9905584753, 549480.8090142906], [1243694.872912407, 549460.2914657146], [1243686.6297995746, 549447.8842233717], [1243655.747445628, 549468.4017719477]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
599,34671,,,0,34671.0,37367.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:37:52,,0,0,11710,Arial,5.0,0,0,0,2,0,0,0,57.0454785,0,100,100,0,180,64,599.273407918172,108.27629392181301,"{'rings': [[[1243727.000328213, 549378.9136864692], [1243713.9804618806, 549387.3544026613], [1243734.9896090776, 549419.7618904561], [1243748.00947541, 549411.321174249], [1243727.000328213, 549378.9136864692]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
600,661783,,,0,35598.0,39896.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:45:49,,0,0,19403,Arial,5.0,0,0,0,2,0,0,0,57.23947365,0,100,100,0,180,64,599.2755429318061,108.27628203862301,"{'rings': [[[1243736.7701814324, 549240.0847362578], [1243723.721933052, 549248.4810051024], [1243744.62076509, 549280.9597157836], [1243757.6695489734, 549272.562911436], [1243736.7701814324, 549240.0847362578]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
601,661886,,,0,35596.0,39860.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:34:59,,0,0,11704,Arial,5.0,0,0,0,2,0,0,0,60.01834566,0,100,100,0,180,64,599.2737477423701,108.27625756864501,"{'rings': [[[1243781.2255840302, 549344.7518663406], [1243767.7853419632, 549352.5060581118], [1243787.0851397067, 549385.9593978673], [1243800.5253817588, 549378.2057415992], [1243781.2255840302, 549344.7518663406]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
602,35596,,,0,35596.0,39860.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:34:59,,0,0,11721,Arial,4.3,0,0,0,2,0,0,0,60.01834567,0,100,100,0,180,64,443.221043535584,93.11759185600701,"{'rings': [[[1243795.4519554675, 549517.1803506464], [1243783.8934972435, 549523.8485271633], [1243800.491644606, 549552.6188277602], [1243812.05010283, 549545.9501157403], [1243795.4519554675, 549517.1803506464]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
603,35961,,,0,35961.0,40068.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:29:38,,0,0,11744,Arial,5.0,0,0,0,2,0,0,0,63.68679679,0,100,100,0,180,64,599.2624629980411,108.27553044097301,"{'rings': [[[1243829.6576874554, 548693.0864842683], [1243815.7488737255, 548699.9645808935], [1243832.869143799, 548734.5842624754], [1243846.7774220258, 548727.7061658502], [1243829.6576874554, 548693.0864842683]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
604,661851,,,0,,,,,7,,,,0,0,19618,Arial,4.6000000000000005,0,0,0,2,0,0,0,-69.3999738,0,100,100,0,180,64,507.22952256694805,99.6144616641778,"{'rings': [[[1243351.4628930986, 550178.6589622796], [1243364.8254861385, 550183.6815150827], [1243377.326978311, 550150.421494618], [1243363.964385271, 550145.3989418149], [1243351.4628930986, 550178.6589622796]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
605,661867,,,0,,,,,7,,,,0,0,19607,Arial,5.0,0,0,0,2,0,0,0,-33.16074072,0,100,100,0,180,64,599.272464153246,108.27600766482101,"{'rings': [[[1243469.2077246308, 550040.15560247], [1243477.6950302422, 550053.1449446976], [1243510.0264755487, 550032.0195917189], [1243501.5391699225, 550019.0297139883], [1243469.2077246308, 550040.15560247]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
606,661855,,,0,,,,,7,,,,0,0,19636,Arial,5.0,0,0,0,2,0,0,0,-69.3999738,0,100,100,0,180,64,599.278739860214,108.27683205038201,"{'rings': [[[1243498.1172579527, 550234.5646499842], [1243512.641908735, 550240.0241793394], [1243526.2304871976, 550203.8718667626], [1243511.7063719183, 550198.4123374075], [1243498.1172579527, 550234.5646499842]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
607,573895,,,0,,,,,7,,,,0,0,11715,Arial,5.0,0,0,0,2,0,0,0,-30.24393698,0,100,100,0,180,64,599.267426725509,108.27585927496601,"{'rings': [[[1243544.006222099, 549811.3287608027], [1243551.821462065, 549824.7331236601], [1243585.1864425987, 549805.2801699191], [1243577.3706671298, 549791.8758070618], [1243544.006222099, 549811.3287608027]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
608,35693,,,0,35693.0,40147.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:25:29,,0,0,19228,Arial,5.0,0,0,0,2,0,0,0,32.88488854,0,100,100,0,180,64,599.266706642334,108.275996084713,"{'rings': [[[1244353.2053999603, 548371.8476698995], [1244344.7807490677, 548384.8777109236], [1244377.2139413655, 548405.847230345], [1244385.638592258, 548392.8171893209], [1244353.2053999603, 548371.8476698995]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
609,35699,,,0,35699.0,40185.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:55:16,,0,0,19204,Arial,5.0,0,0,0,2,0,0,0,34.32104932,0,100,100,0,180,64,599.2647141541231,108.275727671942,"{'rings': [[[1244422.6852073371, 548269.8141803741], [1244413.9365726113, 548282.6289461851], [1244445.8337189108, 548304.4049443901], [1244454.5823536366, 548291.5901785791], [1244422.6852073371, 548269.8141803741]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
610,35683,,,0,35683.0,40125.0,1899-12-30 00:00:00,YES,7,,2004-09-08 08:31:15,,0,0,19225,Arial,5.0,0,0,0,2,0,0,0,33.68993615,0,100,100,0,180,64,599.273604356632,108.276139656313,"{'rings': [[[1244462.494520992, 548420.7585196942], [1244453.887261033, 548433.6691418886], [1244486.0227095038, 548455.0922386795], [1244494.6294339448, 548442.1816165], [1244462.494520992, 548420.7585196942]]], 'spatialReference': {'wkid': 102685, 'latestWkid': 2248}}"
