,FeatureID,ZOrder,AnnotationClassID,Element,SymbolID,Status,TextString,FontName,FontSize,Bold,Italic,Underline,VerticalAlignment,HorizontalAlignment,XOffset,YOffset,Angle,FontLeading,WordSpacing,CharacterWidth,CharacterSpacing,FlipAngle,Override,Entity,Handle,Owner,Layer,LyrFrzn,LyrLock,LyrOn,LyrVPFrzn,LyrHandle,Color,EntColor,LyrColor,BlkColor,Linetype,EntLinetype,LyrLnType,BlkLinetype,Elevation,Thickness,LineWt,EntLineWt,LyrLineWt,BlkLineWt,RefName,LTScale,ExtX,ExtY,ExtZ,DocName,DocPath,DocType,DocVer,ScaleX,ScaleY,ScaleZ,Style,FontID,Text,Height,TxtAngle,TxtWidth,TxtOblique,TxtGenType,TxtJust,VertAlign,TxtFont,TxtBoxHt,TxtBoxWd,TxtRefWd,TxtAttach,TxtDir,LnSpace,SpaceFct,TxtMemo,SHAPE_Length,SHAPE_Area,geometry
287,,,1,b'\xff\xff\xf9\xff\x02\x00`\xd7\xbc\xe0\xd5\xf6.A\xec\x0e0\xe9\x9d!kA Q\xbc\xe0\xd9\xf6.A\xec\x0e0\xe9\x9d!kA\x14\x00\x00\x00P\x00L\x00A\x00T\x00 \x009\x002\x008\x000\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,PLAT 9280,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162C1,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,PLAT 9280,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,PLAT 9280,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,PLAT 9280,68.1199425086379,175.1450927999732,POINT (-77.20726787068836 39.14937307029008)
288,,,1,b'\xff\xff\xf9\xff\x02\x00`\xd7\xbc\xe0\xd5\xf6.AD\xc7|\xfb\x9c!kA Q\xbc\xe0\xd9\xf6.AD\xc7|\xfb\x9c!kA\x10\x00\x00\x00P\x00.\x00 \x00N\x003\x007\x002\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,P. N372,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162C2,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,P. N372,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,P. N372,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,P. N372,51.997927494347095,124.2640515810897,POINT (-77.20726723356067 39.14935268337466)
289,,,1,b'\xff\xff\xf9\xff\x02\x00\x00s\xfd>n\xf5.A\xc0F\x13\xb3\xb6!kA\xc0\xec\xfc>r\xf5.A\xc0F\x13\xb3\xb6!kA8\x00\x00\x00F\x00R\x00E\x00D\x00E\x00R\x00I\x00C\x00K\x00 \x00A\x00V\x00E\x00N\x00U\x00E\x00 \x00A\x00S\x00S\x00O\x00C\x00I\x00A\x00T\x00E\x00S\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,FREDERICK AVENUE ASSOCIATES,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162C3,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,FREDERICK AVENUE ASSOCIATES,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,FREDERICK AVENUE ASSOCIATES,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,FREDERICK AVENUE ASSOCIATES,199.95694917440414,591.222372919813,POINT (-77.20791869616603 39.1499053287619)
290,,,1,b'\xff\xff\xf9\xff\x02\x00\x00s\xfd>n\xf5.A\x1c\xff_\xc5\xb5!kA\xc0\xec\xfc>r\xf5.A\x1c\xff_\xc5\xb5!kA\x1e\x00\x00\x00L\x00.\x00 \x005\x000\x001\x004\x00 \x00F\x00.\x00 \x003\x005\x007\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,L. 5014 F. 357,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162C4,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,L. 5014 F. 357,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,L. 5014 F. 357,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,L. 5014 F. 357,84.24720683693886,226.04270074176208,POINT (-77.2079180588385 39.14988494185729)
291,,,1,b'\xff\xff\xf9\xff\x02\x00\x00s\xfd>n\xf5.AT\xa7\xa4\xd7\xb4!kA\xc0\xec\xfc>r\xf5.AT\xa7\xa4\xd7\xb4!kA\x16\x00\x00\x00L\x00A\x00K\x00E\x00F\x00O\x00R\x00E\x00S\x00T\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,LAKEFOREST,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162C5,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,LAKEFOREST,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,LAKEFOREST,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,LAKEFOREST,87.34825049340725,235.8295869298563,POINT (-77.20791742142717 39.1498645522513)
292,,,1,b'\xff\xff\xf9\xff\x02\x00\x00s\xfd>n\xf5.A\xbc\x0f\xf4\xe9\xb3!kA\xc0\xec\xfc>r\xf5.A\xbc\x0f\xf4\xe9\xb3!kA&\x00\x00\x00M\x00O\x00N\x00T\x00G\x00O\x00M\x00E\x00R\x00Y\x00 \x00V\x00I\x00L\x00L\x00A\x00G\x00E\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,MONTGOMERY VILLAGE,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162C6,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,MONTGOMERY VILLAGE,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,MONTGOMERY VILLAGE,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,MONTGOMERY VILLAGE,145.95574482530355,420.7946997171328,POINT (-77.20791678412908 39.14984416624698)
293,,,1,b'\xff\xff\xf9\xff\x02\x00\x00s\xfd>n\xf5.A\xf4\xb78\xfc\xb2!kA\xc0\xec\xfc>r\xf5.A\xf4\xb78\xfc\xb2!kA\x14\x00\x00\x00P\x00A\x00R\x00C\x00E\x00L\x00 \x001\x004\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,PARCEL 14,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162C7,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,PARCEL 14,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,PARCEL 14,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,PARCEL 14,72.2905378267169,188.30748154960628,POINT (-77.20791614671903 39.14982377664081)
294,,,1,b'\xff\xff\xf9\xff\x02\x00\x00s\xfd>n\xf5.A<\x10\x80\x0e\xb2!kA\xc0\xec\xfc>r\xf5.A<\x10\x80\x0e\xb2!kA\x16\x00\x00\x00P\x00L\x00A\x00T\x00 \x001\x001\x007\x000\x003\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,PLAT 11703,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162C8,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,PLAT 11703,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,PLAT 11703,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,PLAT 11703,73.56612583994865,192.3332344669836,POINT (-77.20791550933778 39.149803387935)
295,,,1,b'\xff\xff\xf9\xff\x02\x00\x00s\xfd>n\xf5.A\x94\xc8\xcc \xb1!kA\xc0\xec\xfc>r\xf5.A\x94\xc8\xcc \xb1!kA\x10\x00\x00\x00P\x00.\x00 \x00N\x003\x001\x009\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00',7,0,P. N319,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162C9,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,P. N319,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,P. N319,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,P. N319,51.997927494347095,124.2640515810897,POINT (-77.20791487201349 39.14978300103)
296,,,1,"b'\xff\xff\xf9\xff\x02\x00\x80\x1f<\x9f\x83\xec.A\xec\xd1\xb5se""kA`\x99;\x9f\x87\xec.A\xec\xd1\xb5se""kA@\x00\x00\x00M\x00O\x00N\x00T\x00G\x00O\x00M\x00E\x00R\x00Y\x00 \x00V\x00I\x00L\x00L\x00A\x00G\x00E\x00 \x00H\x00O\x00S\x00P\x00I\x00T\x00A\x00L\x00I\x00T\x00Y\x00 \x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,MONTGOMERY VILLAGE HOSPITALITY ,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162CA,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,MONTGOMERY VILLAGE HOSPITALITY ,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,MONTGOMERY VILLAGE HOSPITALITY ,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,MONTGOMERY VILLAGE HOSPITALITY ,224.65899951010942,669.1819851485733,POINT (-77.21206176694663 39.1536659389682)
297,,,1,"b'\xff\xff\xf9\xff\x02\x00\x80\x1f<\x9f\x83\xec.AP:\x05\x86d""kA`\x99;\x9f\x87\xec.AP:\x05\x86d""kA\x16\x00\x00\x00M\x00E\x00M\x00B\x00E\x00R\x00 \x00L\x00L\x00C\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,MEMBER LLC,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162CB,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,MEMBER LLC,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,MEMBER LLC,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,MEMBER LLC,86.09103517234325,231.86181859194124,POINT (-77.2120611283665 39.15364555303425)
298,,,1,"b'\xff\xff\xf9\xff\x02\x00\x80\x1f<\x9f\x83\xec.A\x8c\xe2I\x98c""kA`\x99;\x9f\x87\xec.A\x8c\xe2I\x98c""kA \x00\x00\x00L\x00.\x00 \x003\x002\x004\x000\x006\x00 \x00F\x00.\x00 \x003\x003\x000\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,L. 32406 F. 330,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162CC,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,L. 32406 F. 330,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,L. 32406 F. 330,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,L. 32406 F. 330,90.53197117894888,245.87740208815345,POINT (-77.21206048967422 39.15362516349847)
299,,,1,"b'\xff\xff\xf9\xff\x02\x00\x80\x1f<\x9f\x83\xec.A\xe4\x9a\x96\xaab""kA`\x99;\x9f\x87\xec.A\xe4\x9a\x96\xaab""kA\x14\x00\x00\x00S\x00O\x00U\x00T\x00H\x00L\x00A\x00K\x00E\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,SOUTHLAKE,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162CD,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,SOUTHLAKE,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,SOUTHLAKE,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,SOUTHLAKE,81.07004783302546,216.0155944664509,POINT (-77.21205985106718 39.1536047766639)
300,,,1,"b'\xff\xff\xf9\xff\x02\x00\x80\x1f<\x9f\x83\xec.A(\xf3\xdd\xbca""kA`\x99;\x9f\x87\xec.A(\xf3\xdd\xbca""kA(\x00\x00\x00M\x00O\x00N\x00T\x00G\x00O\x00N\x00M\x00E\x00R\x00Y\x00 \x00V\x00I\x00L\x00L\x00E\x00G\x00E\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,MONTGONMERY VILLEGE,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162CE,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,MONTGONMERY VILLEGE,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,MONTGONMERY VILLEGE,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,MONTGONMERY VILLEGE,154.11714582890272,446.55206188286775,POINT (-77.21205921240438 39.15358438802841)
301,,,1,"b'\xff\xff\xf9\xff\x02\x00\x80\x1f<\x9f\x83\xec.Ad\x9b""\xcf`""kA`\x99;\x9f\x87\xec.Ad\x9b""\xcf`""kA\x0c\x00\x00\x00L\x00O\x00T\x00 \x002\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,LOT 2,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162CF,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,LOT 2,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,LOT 2,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,LOT 2,43.820778496563435,98.45698878314528,POINT (-77.21205857371403 39.15356399849238)
302,,,1,"b'\xff\xff\xf9\xff\x02\x00\x80\x1f<\x9f\x83\xec.A\xc0So\xe1_""kA`\x99;\x9f\x87\xec.A\xc0So\xe1_""kA\x14\x00\x00\x00P\x00L\x00A\x00T\x00 \x009\x006\x000\x009\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,PLAT 9609,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162D0,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,PLAT 9609,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,PLAT 9609,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,PLAT 9609,68.1199425086379,175.1450927999732,POINT (-77.21205793510894 39.1535436116576)
303,,,1,"b'\xff\xff\xf9\xff\x02\x00\x80\x1f<\x9f\x83\xec.A\x04\xac\xb6\xf3^""kA`\x99;\x9f\x87\xec.A\x04\xac\xb6\xf3^""kA\x10\x00\x00\x00P\x00.\x00 \x00N\x009\x005\x000\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,P. N950,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162D1,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,P. N950,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,P. N950,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,P. N950,51.997927494347095,124.2640515810897,POINT (-77.21205729644809 39.15352322302186)
304,,,1,"b'\xff\xff\xf9\xff\x02\x00\xe0\xae\xd8\xb8\xa1\xea.A\x98\xbd\xcd\xe0v""kA\xc0(\xd8\xb8\xa5\xea.A\x98\xbd\xcd\xe0v""kA,\x00\x00\x00L\x00I\x00N\x00C\x00O\x00L\x00N\x00 \x00N\x00A\x00T\x00I\x00O\x00N\x00A\x00L\x00 \x00B\x00A\x00N\x00K\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,LINCOLN NATIONAL BANK,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162D2,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,LINCOLN NATIONAL BANK,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,LINCOLN NATIONAL BANK,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,LINCOLN NATIONAL BANK,153.9071724936366,445.8893865359253,POINT (-77.21292310053947 39.154032421543)
305,,,1,"b'\xff\xff\xf9\xff\x02\x00\xe0\xae\xd8\xb8\xa1\xea.A\xd4e\x12\xf3u""kA\xc0(\xd8\xb8\xa5\xea.A\xd4e\x12\xf3u""kA\x1e\x00\x00\x00L\x00.\x00 \x004\x006\x009\x002\x00 \x00F\x00.\x00 \x006\x003\x005\x00\x00\x00\x01\x00\x00\x00\x00\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x00\x00\x00\x00\x00\n\x00\x00\x00T\x00e\x00x\x00t\x00\x00\x00\x00\x00\xff\xff\x06\x00\x00\x00\x00\x01\x00\x00\x02\x00'",7,0,L. 4692 F. 635,Arial,4.8816,0,0,0,0,1,0.0,0.5720624999999999,0.0,0.0,100.0,100.0,0.0,180.0,0,Text,10162D3,,V-PROP-IDEN,0,0,1,0,101322D,1,1,7,0,CONTINUOUS,CONTINUOUS,CONTINUOUS,,0.0,0.0,0,-1,0,-1,L. 4692 F. 635,1.0,0.0,0.0,1.0,ckt69060_segments_1-7.dxf,X:\KES\PEPCO\ckt69060_segments_1-7.dxf,DXF,AC1032,1.0,1.0,1.0,Style-AutoCAD Romans,4,L. 4692 F. 635,4.52,0.0,1.13,0.0,,Center,Top,AUTOCAD ROMANS.SHX,0.0,0.0,0.0,0,0,0,0.0,L. 4692 F. 635,84.24720682948828,226.0427004984588,POINT (-77.21292246158963 39.15401203202045)
